Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204709_7,1,7,1,0.9614523
204721_7,0,7,0,0.9843851
204730_7,0,7,0,0.63161755
204909_7,0,7,0,0.99417096
204963_7,1,7,0,0.88655126
205065_7,1,7,1,0.98544806
205229_7,1,7,0,0.9999858
205358_7,0,7,0,0.9861804
205415_7,1,7,0,0.80477357
205465_7,0,7,1,0.99408627
205676_7,0,7,0,0.99940276
206050_7,0,7,0,0.97984606
206099_7,0,7,0,0.68485594
206231_7,0,7,0,0.8514346
206234_7,0,7,0,0.9882196
206240_7,0,7,1,0.9156932
206456_7,1,7,0,0.9500787
206546_7,1,7,1,0.99767226
207260_7,1,7,0,0.90576607
207334_7,0,7,0,0.9824237
207464_7,0,7,0,0.9897415
207488_7,0,7,0,0.946465
207611_7,1,7,0,0.9808844
207780_7,1,7,1,0.57187384
208577_7,1,7,1,0.99895823
208730_7,1,7,1,0.6919292
209084_7,1,7,0,0.79507715
209090_7,0,7,1,0.9346168
209257_7,1,7,0,0.9931361
209269_7,0,7,0,0.9922946
209284_7,1,7,1,0.99280435
209287_7,1,7,1,0.9997867
209437_7,0,7,0,0.9801563
209661_7,0,7,0,0.9753031
210107_7,0,7,1,0.9932894
210158_7,0,7,0,0.99999374
210224_7,0,7,1,0.8669248
210566_7,1,7,1,0.99990976
210587_7,1,7,1,0.92505544
210719_7,0,7,1,0.8511415
210791_7,1,7,1,0.9906132
210794_7,1,7,1,0.9253144
210830_7,1,7,0,0.54693675
210866_7,0,7,0,0.99993926
211287_7,1,7,1,0.99900514
211543_7,0,7,0,0.8539274
211880_7,1,7,0,0.9938308
213705_7,0,7,1,0.9141108
214238_7,1,7,1,0.7495152
214277_7,1,7,1,0.9889036
