Case ID,Actual,Prefix Length,Prediction,Prediction Probability
204709_18,1,18,0,0.9999934
204906_18,0,18,1,0.9797347
205002_18,1,18,0,0.9294537
205247_18,0,18,1,0.9999999
205924_18,0,18,0,0.99998045
206059_18,0,18,1,0.99378175
206105_18,0,18,1,0.6086733
206285_18,1,18,1,0.99954385
206528_18,0,18,0,0.98389304
206546_18,1,18,0,0.8140295
206561_18,0,18,1,0.99891806
206597_18,0,18,0,1.0
206615_18,1,18,1,0.99999976
206733_18,1,18,1,0.87167245
206778_18,0,18,0,0.9990524
206790_18,0,18,1,1.0
207047_18,1,18,0,0.9999913
207783_18,1,18,0,0.63192713
207792_18,0,18,0,0.9614384
207867_18,0,18,1,0.9994815
207873_18,0,18,1,0.9998036
207945_18,0,18,0,0.9677672
208190_18,1,18,1,0.9976465
208241_18,0,18,0,0.8261566
208247_18,1,18,1,1.0
208349_18,1,18,1,0.78612614
208580_18,0,18,0,0.9981083
209012_18,0,18,0,0.9969153
209404_18,0,18,0,0.99692243
209532_18,1,18,0,0.9999879
209697_18,0,18,1,0.8393732
210386_18,1,18,0,0.99972683
210521_18,0,18,1,0.9999949
210563_18,0,18,0,0.9999671
210791_18,1,18,1,0.9999939
211098_18,1,18,0,0.7085986
211528_18,0,18,0,0.9979987
211606_18,1,18,1,0.9997174
211763_18,1,18,1,0.9205758
212298_18,0,18,1,0.5638325
212560_18,1,18,0,0.8712394
212602_18,1,18,1,1.0
212671_18,0,18,1,1.0
212851_18,1,18,0,0.8341978
212875_18,1,18,1,0.7221258
213159_18,0,18,1,0.9999331
213411_18,1,18,1,0.83466625
213432_18,1,18,1,0.6400469
214010_18,1,18,1,0.71086967
214019_18,1,18,0,0.9855257
