Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case100_4,0,4,1,1.0
Case101_4,0,4,1,1.0
Case10_4,1,4,1,1.0
Case111_4,1,4,1,1.0
Case119_4,0,4,1,1.0
Case121_4,0,4,1,1.0
Case12_4,0,4,1,1.0
Case134_4,0,4,1,1.0
Case135_4,1,4,1,1.0
Case13_4,0,4,1,1.0
Case145_4,0,4,1,1.0
Case177_4,1,4,1,1.0
Case178_4,0,4,1,1.0
Case17_4,1,4,1,1.0
Case201_4,1,4,1,1.0
Case207_4,1,4,1,1.0
Case211_4,0,4,1,1.0
Case215_4,0,4,1,1.0
Case225_4,1,4,1,1.0
Case230_4,1,4,1,1.0
Case235_4,1,4,1,1.0
Case245_4,1,4,1,1.0
Case248_4,1,4,1,1.0
Case255_4,0,4,1,1.0
Case256_4,1,4,1,1.0
Case259_4,1,4,1,1.0
Case25_4,1,4,1,1.0
Case269_4,0,4,1,1.0
Case274_4,0,4,1,1.0
Case277_4,1,4,1,1.0
Case28_4,1,4,1,1.0
Case33_4,1,4,1,1.0
Case39_4,0,4,1,1.0
Case40_4,0,4,1,1.0
Case43_4,0,4,1,1.0
Case44_4,1,4,1,1.0
Case48_4,1,4,1,1.0
Case53_4,1,4,1,1.0
Case54_4,1,4,1,1.0
Case58_4,0,4,1,1.0
Case60_4,0,4,1,1.0
Case61_4,1,4,1,1.0
Case62_4,0,4,1,1.0
Case68_4,0,4,1,1.0
Case75_4,1,4,1,1.0
Case78_4,1,4,1,1.0
Case7_4,0,4,1,1.0
Case84_4,0,4,1,1.0
Case96_4,0,4,1,1.0
Case99_4,0,4,1,1.0
