Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_17,0,17,0,0.97266024
Case10_17,1,17,1,0.99420184
Case12_17,0,17,0,0.54109085
Case178_17,0,17,0,0.8800714
Case188_17,1,17,1,0.95557773
Case192_17,0,17,0,0.85283065
Case20_17,1,17,1,0.99973553
Case210_17,0,17,0,0.7493994
Case21_17,1,17,1,0.99351645
Case223_17,0,17,0,0.95619845
Case225_17,1,17,1,0.9878791
Case249_17,1,17,1,0.92378604
Case259_17,1,17,1,0.94306505
Case260_17,1,17,1,0.9707499
Case263_17,0,17,0,0.73944306
Case267_17,1,17,1,0.99351645
Case269_17,0,17,0,0.92001504
Case34_17,0,17,0,0.92054355
Case67_17,0,17,0,0.62103534
Case6_17,1,17,1,0.8540265
Case84_17,0,17,0,0.93931824
Case95_17,1,17,1,0.99982005
