Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_12,0,12,0,0.8902525
Case102_12,1,12,1,0.9736872
Case10_12,1,12,1,0.9991351
Case11_12,1,12,1,0.7974982
Case122_12,0,12,0,0.98514
Case12_12,0,12,0,0.834579
Case135_12,1,12,1,0.79460603
Case155_12,0,12,0,0.92551833
Case178_12,0,12,0,0.9646756
Case17_12,1,12,1,0.9904681
Case187_12,1,12,1,0.9999435
Case192_12,0,12,0,0.86920583
Case195_12,0,12,0,0.98584676
Case201_12,1,12,1,0.7149267
Case20_12,1,12,1,0.9651221
Case210_12,0,12,0,0.9630057
Case215_12,0,12,0,0.9948624
Case21_12,1,12,1,0.97178066
Case225_12,1,12,1,0.93329203
Case239_12,0,12,0,0.817564
Case240_12,1,12,1,0.8508884
Case245_12,1,12,1,0.9096826
Case248_12,1,12,1,0.9627369
Case250_12,0,12,0,0.9960943
Case251_12,0,12,0,0.9998989
Case257_12,1,12,1,0.99881774
Case258_12,1,12,0,0.7307911
Case25_12,1,12,1,0.99772364
Case260_12,1,12,1,0.9869284
Case263_12,0,12,0,0.9274528
Case265_12,0,12,0,0.8556247
Case269_12,0,12,0,0.95699435
Case273_12,0,12,0,0.99584514
Case274_12,0,12,0,0.99951595
Case277_12,1,12,1,0.99455404
Case27_12,0,12,0,0.99860525
Case34_12,0,12,0,0.99999845
Case37_12,1,12,1,0.95275545
Case38_12,1,12,1,0.9892396
Case39_12,0,12,0,0.9999887
Case3_12,0,12,0,0.99760526
Case55_12,1,12,1,0.9986613
Case60_12,0,12,0,0.9080427
Case61_12,1,12,1,0.98203987
Case6_12,1,12,1,0.99695045
Case75_12,1,12,1,0.5840556
Case83_12,0,12,1,0.95201147
Case84_12,0,12,0,0.9999951
Case89_12,0,12,0,0.67645955
Case95_12,1,12,1,0.99302304
