Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case10_2,1,2,1,0.98096746
Case111_2,1,2,1,0.9995869
Case114_2,1,2,1,0.97711617
Case115_2,1,2,1,0.97439843
Case118_2,1,2,0,0.9907597
Case119_2,0,2,1,0.99733955
Case121_2,0,2,0,0.9779367
Case125_2,0,2,1,0.9993319
Case133_2,0,2,1,0.82810193
Case134_2,0,2,0,0.8911594
Case135_2,1,2,1,0.99684083
Case136_2,0,2,1,0.9999869
Case13_2,0,2,0,0.9945484
Case146_2,0,2,0,0.98272675
Case195_2,0,2,0,0.99454385
Case199_2,1,2,1,0.9987281
Case206_2,1,2,1,0.97251827
Case211_2,0,2,0,0.9999948
Case214_2,1,2,1,0.99760264
Case218_2,0,2,0,0.9926624
Case224_2,0,2,0,0.91954327
Case229_2,0,2,0,0.9847591
Case236_2,0,2,0,0.97656137
Case237_2,1,2,1,0.99999523
Case246_2,1,2,1,0.9852695
Case249_2,1,2,1,0.99991167
Case24_2,1,2,1,0.9999825
Case252_2,0,2,0,0.99505764
Case257_2,1,2,1,0.9999453
Case265_2,0,2,0,0.9999252
Case266_2,1,2,1,0.999196
Case268_2,1,2,1,0.9935029
Case271_2,1,2,1,0.9998197
Case274_2,0,2,0,0.9949016
Case28_2,1,2,1,0.9976751
Case35_2,1,2,1,0.9802145
Case38_2,1,2,1,0.9980306
Case45_2,1,2,1,0.9539666
Case50_2,0,2,0,0.9987002
Case56_2,0,2,0,0.9999674
Case5_2,0,2,0,0.99775183
Case60_2,0,2,0,0.99999654
Case69_2,0,2,0,0.99788654
Case72_2,0,2,0,0.9396252
Case73_2,1,2,1,0.9926271
Case76_2,0,2,0,0.97874194
Case85_2,1,2,1,0.7932262
Case93_2,1,2,1,0.97684014
Case95_2,1,2,1,0.99996936
Case98_2,0,2,0,0.60981894
