Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case10_10,1,10,1,0.85602784
Case115_10,1,10,1,0.99730045
Case119_10,0,10,1,0.5782402
Case127_10,1,10,1,0.9999318
Case135_10,1,10,0,0.9223658
Case155_10,0,10,0,0.9990598
Case178_10,0,10,0,0.9999999
Case187_10,1,10,1,1.0
Case188_10,1,10,1,0.9943515
Case19_10,1,10,1,0.99999976
Case201_10,1,10,1,0.999871
Case206_10,1,10,1,0.94437987
Case209_10,0,10,0,0.999714
Case215_10,0,10,0,1.0
Case21_10,1,10,1,0.98018485
Case225_10,1,10,1,0.99967325
Case229_10,0,10,0,0.9999988
Case230_10,1,10,0,0.8447773
Case235_10,1,10,1,1.0
Case238_10,1,10,1,0.9984805
Case245_10,1,10,1,0.99992883
Case248_10,1,10,0,0.97101176
Case250_10,0,10,0,0.97453856
Case251_10,0,10,0,0.9999981
Case256_10,1,10,1,1.0
Case258_10,1,10,1,0.99999845
Case259_10,1,10,1,0.85602784
Case261_10,0,10,0,0.99990034
Case263_10,0,10,0,1.0
Case264_10,1,10,1,0.999765
Case267_10,1,10,1,0.9187076
Case273_10,0,10,0,0.99914855
Case27_10,0,10,0,0.99999714
Case32_10,1,10,1,1.0
Case34_10,0,10,0,1.0
Case39_10,0,10,0,0.99997085
Case3_10,0,10,0,0.9897526
Case40_10,0,10,0,0.989297
Case43_10,0,10,0,1.0
Case46_10,0,10,0,1.0
Case4_10,0,10,0,0.95527583
Case55_10,1,10,1,1.0
Case60_10,0,10,0,0.9939086
Case67_10,0,10,1,0.85512877
Case73_10,1,10,1,1.0
Case78_10,1,10,1,0.99999964
Case83_10,0,10,1,0.9986363
Case84_10,0,10,0,1.0
Case90_10,0,10,0,0.9998667
Case9_10,0,10,0,1.0
