Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case100_3,0,3,0,0.9838483
Case102_3,1,3,1,0.99412125
Case116_3,1,3,1,0.9906599
Case118_3,1,3,0,0.81748223
Case12_3,0,3,0,0.7578901
Case135_3,1,3,1,0.9621838
Case136_3,0,3,1,0.9019479
Case137_3,0,3,1,0.99216413
Case13_3,0,3,0,0.9438528
Case155_3,0,3,0,0.95848477
Case179_3,1,3,1,0.9480924
Case188_3,1,3,1,0.65831107
Case198_3,1,3,1,0.99970657
Case199_3,1,3,1,0.95109206
Case203_3,0,3,0,0.9947207
Case205_3,0,3,0,0.92084837
Case209_3,0,3,0,0.5991483
Case223_3,0,3,1,0.9112134
Case225_3,1,3,1,0.9677825
Case230_3,1,3,1,0.872882
Case233_3,1,3,0,0.5830122
Case237_3,1,3,1,0.99213624
Case241_3,1,3,1,0.8542609
Case242_3,1,3,1,0.922006
Case250_3,0,3,1,0.6320465
Case251_3,0,3,0,0.6531986
Case253_3,1,3,1,0.93891525
Case258_3,1,3,1,0.9566674
Case262_3,1,3,1,0.6414544
Case264_3,1,3,0,0.7226943
Case26_3,1,3,1,0.9943452
Case271_3,1,3,1,0.9688627
Case272_3,1,3,1,0.9381221
Case274_3,0,3,0,0.99879974
Case41_3,0,3,0,0.68288124
Case45_3,1,3,1,0.8021727
Case50_3,0,3,1,0.9267782
Case52_3,0,3,0,0.648597
Case56_3,0,3,0,0.70958877
Case69_3,0,3,0,0.97127634
Case6_3,1,3,1,0.7496987
Case70_3,1,3,1,0.92783654
Case74_3,0,3,0,0.98023826
Case84_3,0,3,0,0.9860458
Case89_3,0,3,0,0.95693684
Case95_3,1,3,1,0.9984212
Case96_3,0,3,0,0.69023997
Case97_3,0,3,0,0.90240794
Case99_3,0,3,1,0.85838836
Case9_3,0,3,1,0.57847834
