Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case100_2,0,2,1,0.8331743066235124
Case101_2,0,2,0,1.0
Case116_2,1,2,1,1.0
Case118_2,1,2,1,0.9999936521215855
Case121_2,0,2,0,1.0
Case122_2,0,2,1,0.9999579744668731
Case126_2,1,2,1,1.0
Case134_2,0,2,1,1.0
Case137_2,0,2,1,1.0
Case138_2,1,2,1,1.0
Case155_2,0,2,0,0.701143090123751
Case174_2,1,2,1,0.9999999937500661
Case178_2,0,2,0,1.0
Case18_2,1,2,1,1.0
Case192_2,0,2,0,1.0
Case196_2,1,2,0,1.0
Case198_2,1,2,1,0.9999999999998295
Case19_2,1,2,1,0.9999999927385232
Case200_2,1,2,0,1.0
Case208_2,1,2,1,1.0
Case20_2,1,2,1,1.0
Case219_2,1,2,1,1.0
Case223_2,0,2,1,0.9780683293685279
Case227_2,0,2,0,1.0
Case238_2,1,2,1,1.0
Case248_2,1,2,1,0.9449274823412233
Case254_2,0,2,0,1.0
Case255_2,0,2,0,0.9999999906722792
Case257_2,1,2,1,1.0
Case25_2,1,2,1,0.999999999974591
Case27_2,0,2,1,0.9613585419131998
Case34_2,0,2,1,0.9999999749106795
Case36_2,0,2,1,0.9999999999623128
Case38_2,1,2,1,1.0
Case43_2,0,2,0,0.7440527785396968
Case44_2,1,2,1,1.0
Case46_2,0,2,1,0.9999999898077192
Case48_2,1,2,1,1.0
Case49_2,1,2,0,0.8973357093043174
Case53_2,1,2,1,0.5303034280717807
Case59_2,1,2,1,0.9971857314571143
Case60_2,0,2,1,1.0
Case62_2,0,2,0,0.9999978162235804
Case65_2,0,2,1,0.999999999897085
Case80_2,1,2,1,1.0
Case82_2,1,2,1,0.9999999998612168
Case86_2,0,2,1,0.995635802621101
Case96_2,0,2,0,1.0
Case97_2,0,2,0,1.0
Case98_2,0,2,0,1.0
