Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case110_5,1,5,1,0.9999999999999005
Case119_5,0,5,0,0.5838321109845269
Case11_5,1,5,1,0.9998749374461805
Case135_5,1,5,1,1.0
Case138_5,1,5,1,1.0
Case145_5,0,5,0,1.0
Case155_5,0,5,0,0.999952504726614
Case178_5,0,5,1,1.0
Case17_5,1,5,1,1.0
Case187_5,1,5,1,1.0
Case188_5,1,5,1,1.0
Case199_5,1,5,1,1.0
Case201_5,1,5,1,0.9936527359207956
Case209_5,0,5,1,0.9999221570260598
Case215_5,0,5,0,1.0
Case229_5,0,5,0,0.9999999842381585
Case22_5,1,5,1,1.0
Case236_5,0,5,0,0.9999998730875542
Case239_5,0,5,1,0.97989522336885
Case242_5,1,5,1,0.9999885708676571
Case244_5,1,5,1,1.0
Case245_5,1,5,1,0.9999999999999858
Case249_5,1,5,0,0.9999925487200656
Case251_5,0,5,1,0.9938584928095109
Case252_5,0,5,1,0.9883012711298297
Case255_5,0,5,0,1.0
Case261_5,0,5,0,0.8927190307480123
Case263_5,0,5,0,1.0
Case264_5,1,5,1,1.0
Case266_5,1,5,1,0.9999989644088136
Case274_5,0,5,0,0.9999999834516303
Case277_5,1,5,0,1.0
Case28_5,1,5,1,0.9999889173207575
Case30_5,0,5,1,0.999999999996632
Case37_5,1,5,0,1.0
Case3_5,0,5,1,0.9999971819955591
Case40_5,0,5,0,1.0
Case41_5,0,5,1,0.9999999535994999
Case55_5,1,5,1,1.0
Case56_5,0,5,0,1.0
Case59_5,1,5,1,0.9991968107752104
Case61_5,1,5,1,1.0
Case62_5,0,5,0,0.9999996910860796
Case63_5,1,5,1,1.0
Case64_5,0,5,1,0.9999999698342212
Case65_5,0,5,1,1.0
Case77_5,1,5,1,1.0
Case7_5,0,5,1,1.0
Case83_5,0,5,0,0.998932808515509
Case95_5,1,5,1,1.0
