Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case110_3,1,3,1,1.0
Case114_3,1,3,1,1.0
Case116_3,1,3,1,1.0
Case118_3,1,3,1,0.9999999973300646
Case126_3,1,3,1,1.0
Case129_3,0,3,0,1.0
Case12_3,0,3,0,1.0
Case137_3,0,3,1,1.0
Case156_3,1,3,1,1.0
Case187_3,1,3,0,1.0
Case198_3,1,3,1,1.0
Case19_3,1,3,1,1.0
Case201_3,1,3,1,1.0
Case209_3,0,3,1,1.0
Case20_3,1,3,1,1.0
Case21_3,1,3,1,1.0
Case223_3,0,3,1,0.9999999999997016
Case224_3,0,3,0,0.9999999999992735
Case231_3,1,3,1,1.0
Case239_3,0,3,1,1.0
Case240_3,1,3,1,1.0
Case244_3,1,3,1,1.0
Case254_3,0,3,0,1.0
Case263_3,0,3,0,1.0
Case264_3,1,3,1,1.0
Case268_3,1,3,1,1.0
Case269_3,0,3,1,0.9999999999999716
Case271_3,1,3,1,1.0
Case272_3,1,3,1,1.0
Case273_3,0,3,1,1.0
Case274_3,0,3,1,0.9999999968268369
Case39_3,0,3,1,1.0
Case40_3,0,3,0,1.0
Case41_3,0,3,1,1.0
Case42_3,1,3,1,1.0
Case47_3,0,3,1,0.9999999886858504
Case4_3,0,3,1,1.0
Case50_3,0,3,1,0.9999999999921343
Case53_3,1,3,1,0.9999999976814351
Case55_3,1,3,1,1.0
Case56_3,0,3,0,0.999999999999897
Case67_3,0,3,1,1.0
Case72_3,0,3,1,0.9999999997311164
Case74_3,0,3,0,1.0
Case82_3,1,3,1,1.0
Case83_3,0,3,0,1.0
Case84_3,0,3,0,1.0
Case86_3,0,3,1,0.9999999999999929
Case87_3,1,3,1,1.0
Case93_3,1,3,1,0.9999999995343387
