Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case100_4,0,4,1,0.9996575692479586
Case101_4,0,4,1,0.9959041740135361
Case104_4,0,4,1,0.9999999999999858
Case106_4,0,4,0,0.9999999998032649
Case110_4,1,4,1,1.0
Case121_4,0,4,0,1.0
Case122_4,0,4,0,1.0
Case123_4,1,4,1,1.0
Case124_4,0,4,1,1.0
Case135_4,1,4,1,1.0
Case138_4,1,4,1,1.0
Case156_4,1,4,1,1.0
Case163_4,1,4,1,1.0
Case174_4,1,4,1,0.9999999999999574
Case177_4,1,4,1,1.0
Case17_4,1,4,1,1.0
Case194_4,1,4,1,1.0
Case19_4,1,4,1,0.9999996317826966
Case1_4,1,4,1,1.0
Case203_4,0,4,0,1.0
Case205_4,0,4,0,1.0
Case207_4,1,4,0,1.0
Case209_4,0,4,1,0.9999999999983942
Case218_4,0,4,0,1.0
Case229_4,0,4,0,0.9999870733778561
Case231_4,1,4,1,1.0
Case240_4,1,4,1,1.0
Case244_4,1,4,1,1.0
Case245_4,1,4,1,1.0
Case250_4,0,4,0,1.0
Case251_4,0,4,1,0.9999999999999716
Case256_4,1,4,0,1.0
Case265_4,0,4,0,1.0
Case277_4,1,4,0,1.0
Case29_4,1,4,1,1.0
Case34_4,0,4,1,1.0
Case38_4,1,4,1,1.0
Case39_4,0,4,1,1.0
Case41_4,0,4,1,1.0
Case43_4,0,4,1,0.9999960926966077
Case56_4,0,4,0,1.0
Case58_4,0,4,0,0.9999999999953673
Case64_4,0,4,1,1.0
Case66_4,0,4,0,1.0
Case6_4,1,4,1,0.9999562754720251
Case73_4,1,4,1,1.0
Case75_4,1,4,1,0.9999381173926111
Case90_4,0,4,0,1.0
Case91_4,1,4,1,1.0
Case9_4,0,4,0,1.0
