Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_7,0,7,1,0.98633564
Case103_7,1,7,1,0.99994266
Case106_7,0,7,0,0.99739677
Case110_7,1,7,1,0.9998708
Case11_7,1,7,1,0.999962
Case122_7,0,7,0,0.99996114
Case12_7,0,7,0,0.99993014
Case13_7,0,7,0,0.9998827
Case178_7,0,7,0,0.99986833
Case185_7,0,7,0,0.9998786
Case187_7,1,7,1,0.99997115
Case18_7,1,7,1,0.999992
Case192_7,0,7,0,0.9998572
Case194_7,1,7,1,0.9999577
Case195_7,0,7,0,0.9998607
Case19_7,1,7,1,0.999744
Case201_7,1,7,1,0.9999349
Case207_7,1,7,1,0.9999454
Case20_7,1,7,1,0.9999691
Case225_7,1,7,1,0.99994636
Case235_7,1,7,1,0.9999505
Case238_7,1,7,1,0.9999777
Case245_7,1,7,1,0.9999851
Case248_7,1,7,1,0.999772
Case250_7,0,7,0,0.99994195
Case251_7,0,7,0,0.9999885
Case252_7,0,7,0,0.9999681
Case254_7,0,7,0,0.99996156
Case25_7,1,7,1,0.99988616
Case260_7,1,7,1,0.9999186
Case263_7,0,7,0,0.9999601
Case265_7,0,7,0,0.9999405
Case268_7,1,7,1,0.99989367
Case269_7,0,7,0,0.9997955
Case274_7,0,7,0,0.99996287
Case28_7,1,7,1,0.9999306
Case37_7,1,7,1,0.99990773
Case41_7,0,7,0,0.9999856
Case43_7,0,7,0,0.9999496
Case46_7,0,7,0,0.9998821
Case52_7,0,7,0,0.99990356
Case53_7,1,7,0,0.543175
Case58_7,0,7,0,0.9999103
Case61_7,1,7,1,0.99992716
Case63_7,1,7,1,0.99996173
Case64_7,0,7,0,0.8193921
Case6_7,1,7,1,0.99992096
Case89_7,0,7,0,0.99988264
Case95_7,1,7,1,0.9999883
Case9_7,0,7,0,0.99991566
