Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_16,0,16,1,0.99812394
Case10_16,1,16,1,0.9965886
Case111_16,1,16,0,0.79010576
Case11_16,1,16,1,0.99934083
Case12_16,0,16,0,0.9539819
Case178_16,0,16,0,0.9008598
Case192_16,0,16,0,0.8246228
Case210_16,0,16,0,0.9021181
Case21_16,1,16,1,0.99812394
Case223_16,0,16,0,0.8768351
Case225_16,1,16,1,0.9974483
Case249_16,1,16,1,0.9987747
Case25_16,1,16,1,0.8789068
Case260_16,1,16,1,0.9993963
Case263_16,0,16,0,0.7318089
Case265_16,0,16,0,0.9859974
Case267_16,1,16,1,0.8939394
Case269_16,0,16,0,0.8803451
Case28_16,1,16,1,0.9997881
Case34_16,0,16,0,0.9736492
Case55_16,1,16,1,0.9657232
Case61_16,1,16,1,0.9182579
Case67_16,0,16,0,0.9392566
Case78_16,1,16,1,0.99812394
Case84_16,0,16,0,0.9639898
Case90_16,0,16,0,0.98487324
