Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case102_6,1,6,1,0.9999987
Case103_6,1,6,1,0.99999905
Case111_6,1,6,0,1.0
Case116_6,1,6,1,1.0
Case119_6,0,6,0,0.99999636
Case127_6,1,6,1,1.0
Case129_6,0,6,0,1.0
Case155_6,0,6,0,0.9999993
Case156_6,1,6,1,0.99999917
Case17_6,1,6,1,1.0
Case185_6,0,6,0,0.999998
Case195_6,0,6,0,1.0
Case203_6,0,6,0,1.0
Case208_6,1,6,1,1.0
Case209_6,0,6,0,0.9999998
Case20_6,1,6,1,0.99999976
Case211_6,0,6,0,0.9999999
Case21_6,1,6,1,1.0
Case225_6,1,6,1,1.0
Case236_6,0,6,0,0.9999999
Case245_6,1,6,1,0.9999999
Case249_6,1,6,1,1.0
Case254_6,0,6,0,0.99999994
Case258_6,1,6,1,1.0
Case25_6,1,6,1,0.9999987
Case260_6,1,6,1,0.9999999
Case264_6,1,6,1,1.0
Case266_6,1,6,1,1.0
Case267_6,1,6,1,1.0
Case27_6,0,6,0,0.99956906
Case34_6,0,6,0,0.99999857
Case37_6,1,6,1,0.9999994
Case39_6,0,6,0,1.0
Case40_6,0,6,0,0.9999999
Case44_6,1,6,1,1.0
Case4_6,0,6,0,0.9705092
Case52_6,0,6,0,1.0
Case58_6,0,6,0,1.0
Case61_6,1,6,1,1.0
Case64_6,0,6,0,1.0
Case67_6,0,6,0,0.9999989
Case70_6,1,6,1,1.0
Case75_6,1,6,1,0.999997
Case78_6,1,6,1,1.0
Case83_6,0,6,1,1.0
Case86_6,0,6,1,1.0
Case89_6,0,6,0,0.99999666
Case90_6,0,6,0,0.9999999
Case96_6,0,6,0,0.9999126
Case99_6,0,6,0,0.9918109
