Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_13,0,13,1,0.8092
Case102_13,1,13,1,0.999688
Case127_13,1,13,1,0.99983954
Case12_13,0,13,0,0.99950945
Case135_13,1,13,1,0.97710824
Case178_13,0,13,0,0.9992328
Case17_13,1,13,1,0.9996939
Case188_13,1,13,1,0.99923635
Case18_13,1,13,1,0.99990594
Case192_13,0,13,0,0.99904525
Case194_13,1,13,1,0.99987733
Case195_13,0,13,0,0.99921626
Case19_13,1,13,1,0.99940574
Case201_13,1,13,1,0.99996126
Case207_13,1,13,1,0.9996226
Case210_13,0,13,0,0.9990061
Case21_13,1,13,1,0.9997664
Case223_13,0,13,0,0.9988711
Case235_13,1,13,1,0.99956733
Case238_13,1,13,1,0.9997862
Case240_13,1,13,1,0.9997764
Case245_13,1,13,1,0.9997936
Case250_13,0,13,0,0.99979883
Case251_13,0,13,0,0.9997093
Case256_13,1,13,1,0.99974257
Case257_13,1,13,1,0.9998871
Case25_13,1,13,1,0.9994887
Case260_13,1,13,1,0.99981076
Case263_13,0,13,0,0.99977183
Case264_13,1,13,1,0.99301827
Case265_13,0,13,0,0.99977064
Case269_13,0,13,0,0.99956113
Case273_13,0,13,0,0.9999315
Case274_13,0,13,0,0.99937934
Case27_13,0,13,0,0.9998166
Case34_13,0,13,0,0.999425
Case37_13,1,13,1,0.9998671
Case38_13,1,13,1,0.99985766
Case39_13,0,13,0,0.99986094
Case3_13,0,13,0,0.9997487
Case41_13,0,13,0,0.9998846
Case55_13,1,13,1,0.99946624
Case60_13,0,13,0,0.79135704
Case67_13,0,13,0,0.9990778
Case6_13,1,13,1,0.99988544
Case75_13,1,13,1,0.9991647
Case83_13,0,13,1,0.79892725
Case84_13,0,13,0,0.9996757
Case89_13,0,13,0,0.9997015
Case90_13,0,13,0,0.9991111
