Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_15,0,15,1,0.9999975
Case102_15,1,15,1,1.0
Case111_15,1,15,1,0.5328067
Case12_15,0,15,0,0.9999774
Case178_15,0,15,0,0.99998766
Case17_15,1,15,1,0.9999913
Case187_15,1,15,1,0.99999917
Case188_15,1,15,1,0.9992366
Case18_15,1,15,1,0.99999964
Case192_15,0,15,0,0.99924624
Case201_15,1,15,1,0.9999999
Case207_15,1,15,1,0.9999621
Case20_15,1,15,1,0.999995
Case210_15,0,15,0,0.99995875
Case223_15,0,15,0,0.99893135
Case249_15,1,15,1,0.99999774
Case259_15,1,15,1,0.99998844
Case263_15,0,15,0,0.99998623
Case265_15,0,15,0,0.9999776
Case266_15,1,15,1,0.9999963
Case269_15,0,15,0,0.99997777
Case273_15,0,15,0,0.9999975
Case27_15,0,15,0,0.99999475
Case34_15,0,15,0,0.9999995
Case37_15,1,15,1,0.9999882
Case3_15,0,15,0,0.9999838
Case55_15,1,15,1,0.9999932
Case61_15,1,15,1,0.9990796
Case67_15,0,15,0,0.99997383
Case6_15,1,15,1,0.99998534
Case78_15,1,15,1,1.0
Case83_15,0,15,1,0.9388869
Case84_15,0,15,0,0.999999
Case90_15,0,15,0,0.99995905
