Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case100_5,0,5,0,0.99148333
Case102_5,1,5,1,0.9398562
Case104_5,0,5,1,0.76993287
Case114_5,1,5,1,0.8440179
Case127_5,1,5,1,0.9387969
Case12_5,0,5,0,0.9135406
Case13_5,0,5,0,0.97247136
Case156_5,1,5,1,0.9780045
Case174_5,1,5,1,0.99293
Case177_5,1,5,1,0.9868484
Case179_5,1,5,1,0.9488618
Case190_5,0,5,0,0.9657466
Case195_5,0,5,0,0.8988679
Case218_5,0,5,0,0.94824
Case219_5,1,5,1,0.9663196
Case223_5,0,5,0,0.9102151
Case225_5,1,5,1,0.95475924
Case235_5,1,5,1,0.9862731
Case239_5,0,5,0,0.8871044
Case248_5,1,5,1,0.9754636
Case249_5,1,5,1,0.9495162
Case250_5,0,5,0,0.9761967
Case256_5,1,5,1,0.9924873
Case257_5,1,5,1,0.99173236
Case259_5,1,5,1,0.98552173
Case265_5,0,5,0,0.9773761
Case266_5,1,5,1,0.98590773
Case271_5,1,5,1,0.9626755
Case273_5,0,5,0,0.96821666
Case27_5,0,5,0,0.94189894
Case30_5,0,5,0,0.96310586
Case32_5,1,5,1,0.992554
Case33_5,1,5,1,0.93869305
Case3_5,0,5,0,0.9728013
Case40_5,0,5,0,0.9512632
Case41_5,0,5,0,0.8722286
Case43_5,0,5,0,0.95318544
Case45_5,1,5,1,0.83214647
Case52_5,0,5,0,0.9636231
Case54_5,1,5,1,0.9765891
Case55_5,1,5,1,0.9571475
Case56_5,0,5,0,0.97773427
Case58_5,0,5,0,0.9682193
Case60_5,0,5,0,0.68807834
Case62_5,0,5,0,0.9305136
Case63_5,1,5,1,0.89888394
Case6_5,1,5,1,0.94471806
Case86_5,0,5,1,0.9954389
Case89_5,0,5,0,0.8869184
Case93_5,1,5,1,0.96643996
