Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case101_12,0,12,1,0.97797275
Case102_12,1,12,1,0.99997187
Case103_12,1,12,1,0.9999951
Case111_12,1,12,1,0.9999598
Case115_12,1,12,1,0.9999423
Case11_12,1,12,1,0.9999895
Case122_12,0,12,0,0.9999046
Case12_12,0,12,0,0.9999318
Case178_12,0,12,0,0.9996394
Case187_12,1,12,1,0.9999752
Case188_12,1,12,1,0.9995944
Case192_12,0,12,0,0.99991804
Case194_12,1,12,1,0.9999958
Case201_12,1,12,1,0.9999987
Case209_12,0,12,0,0.99985003
Case210_12,0,12,0,0.9999002
Case215_12,0,12,0,0.9998792
Case21_12,1,12,1,0.9999999
Case223_12,0,12,0,0.99950236
Case225_12,1,12,1,0.999895
Case235_12,1,12,1,0.99992156
Case239_12,0,12,0,0.9999528
Case250_12,0,12,0,0.9998713
Case251_12,0,12,0,0.9999652
Case256_12,1,12,1,0.999995
Case257_12,1,12,1,0.9999945
Case259_12,1,12,1,0.99999666
Case25_12,1,12,1,0.9998012
Case263_12,0,12,0,0.9999953
Case264_12,1,12,1,0.99984384
Case269_12,0,12,0,0.99994844
Case273_12,0,12,0,0.99999875
Case274_12,0,12,0,0.99986553
Case277_12,1,12,1,0.9999784
Case27_12,0,12,0,0.9998671
Case28_12,1,12,1,0.9999099
Case37_12,1,12,1,0.9999871
Case38_12,1,12,1,0.9999784
Case39_12,0,12,0,0.99998224
Case41_12,0,12,0,0.9999664
Case55_12,1,12,1,0.99980336
Case60_12,0,12,1,0.99765354
Case61_12,1,12,1,0.99978286
Case67_12,0,12,0,0.9996694
Case6_12,1,12,1,0.9999647
Case78_12,1,12,1,0.9999993
Case83_12,0,12,1,0.95541185
Case84_12,0,12,0,0.9999301
Case89_12,0,12,0,0.999861
Case90_12,0,12,0,0.99996465
