Case ID,Actual,Prefix Length,Prediction,Prediction Probability
Case102_9,1,9,1,0.9999025
Case10_9,1,9,1,0.99989474
Case111_9,1,9,1,0.9823722
Case119_9,0,9,1,0.92136014
Case122_9,0,9,0,0.99994564
Case123_9,1,9,1,0.99993765
Case12_9,0,9,0,0.9998142
Case135_9,1,9,1,0.9998741
Case155_9,0,9,0,0.99992377
Case178_9,0,9,0,0.99977255
Case187_9,1,9,1,0.9999343
Case195_9,0,9,0,0.99985135
Case19_9,1,9,1,0.9997129
Case201_9,1,9,1,0.9999658
Case207_9,1,9,1,0.999925
Case209_9,0,9,0,0.99982715
Case20_9,1,9,1,0.9999727
Case210_9,0,9,0,0.9998095
Case211_9,0,9,0,0.99987173
Case21_9,1,9,1,0.99997425
Case223_9,0,9,0,0.99979395
Case239_9,0,9,0,0.9999592
Case240_9,1,9,1,0.99988854
Case248_9,1,9,1,0.999848
Case249_9,1,9,1,0.9998524
Case25_9,1,9,1,0.9998167
Case260_9,1,9,1,0.9999238
Case265_9,0,9,0,0.99994206
Case267_9,1,9,1,0.9999701
Case269_9,0,9,0,0.99983203
Case273_9,0,9,0,0.999957
Case277_9,1,9,1,0.9998123
Case27_9,0,9,0,0.99991107
Case32_9,1,9,1,0.99994123
Case34_9,0,9,0,0.9999293
Case38_9,1,9,1,0.9999604
Case3_9,0,9,0,0.99992794
Case43_9,0,9,0,0.99992216
Case53_9,1,9,1,0.9967976
Case55_9,1,9,1,0.9998821
Case61_9,1,9,1,0.999892
Case67_9,0,9,0,0.9998063
Case6_9,1,9,1,0.9999782
Case72_9,0,9,0,0.999933
Case73_9,1,9,1,0.9999865
Case84_9,0,9,0,0.99998426
Case90_9,0,9,0,0.9998125
Case96_9,0,9,0,0.50477093
Case99_9,0,9,0,0.9623886
Case9_9,0,9,0,0.999897
